order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item
113871,91185,Cancelled,F,2024-10-10 02:11:53 UTC,,,,1
113872,91185,Cancelled,F,2024-11-23 10:55:29 UTC,,,,1
113890,91196,Cancelled,F,2023-03-20 00:18:59 UTC,,,,1
113892,91198,Cancelled,F,2025-09-04 16:30:04 UTC,,,,2
113904,91207,Cancelled,F,2023-04-21 04:59:23 UTC,,,,1
113906,91209,Cancelled,F,2024-05-18 19:34:45 UTC,,,,1
113916,91223,Cancelled,F,2021-04-10 03:02:29 UTC,,,,1
113921,91224,Cancelled,F,2024-12-18 18:50:28 UTC,,,,4
113935,91232,Cancelled,F,2024-05-19 18:42:10 UTC,,,,1
113947,91246,Cancelled,F,2026-03-13 21:18:51.662711 UTC,,,,1
113949,91246,Cancelled,F,2026-03-14 00:06:47.662711 UTC,,,,3
113961,91256,Cancelled,F,2025-01-02 18:08:00 UTC,,,,1
114015,91303,Cancelled,F,2024-02-22 03:43:30 UTC,,,,1
114017,91305,Cancelled,F,2026-02-03 21:07:12 UTC,,,,1
114019,91307,Cancelled,F,2024-09-30 17:52:47 UTC,,,,1
114020,91308,Cancelled,F,2023-12-01 18:33:29 UTC,,,,1
114034,91320,Cancelled,F,2025-06-13 01:52:14 UTC,,,,1
114050,91337,Cancelled,F,2024-02-16 19:07:03 UTC,,,,2
114051,91337,Cancelled,F,2024-06-23 16:18:57 UTC,,,,1
114060,91342,Cancelled,F,2022-01-22 22:16:07 UTC,,,,1
114062,91343,Cancelled,F,2023-02-27 08:51:45 UTC,,,,1
114065,91346,Cancelled,F,2025-08-16 08:16:00 UTC,,,,1
114069,91349,Cancelled,F,2024-08-28 12:15:50 UTC,,,,1
114073,91354,Cancelled,F,2024-07-07 08:11:02 UTC,,,,1
114083,91359,Cancelled,F,2021-11-08 14:21:23 UTC,,,,1
114084,91360,Cancelled,F,2025-10-16 03:24:30 UTC,,,,1
114109,91379,Cancelled,F,2024-03-26 14:45:58 UTC,,,,1
114113,91383,Cancelled,F,2025-02-19 23:15:04 UTC,,,,2
114114,91383,Cancelled,F,2025-10-14 10:21:20 UTC,,,,3
114118,91387,Cancelled,F,2020-10-15 12:28:35 UTC,,,,2
114125,91394,Cancelled,F,2026-02-11 21:27:16 UTC,,,,1
114130,91398,Cancelled,F,2023-06-02 20:40:17 UTC,,,,1
114131,91400,Cancelled,F,2023-12-03 02:46:46 UTC,,,,1
114156,91420,Cancelled,F,2026-01-18 09:46:39 UTC,,,,1
114191,91452,Cancelled,F,2025-12-12 19:17:41 UTC,,,,1
114204,91462,Cancelled,F,2026-03-09 07:34:39 UTC,,,,1
114212,91466,Cancelled,F,2025-12-15 17:39:01 UTC,,,,1
114229,91481,Cancelled,F,2023-05-26 16:55:02 UTC,,,,3
114235,91485,Cancelled,F,2023-09-24 07:36:48 UTC,,,,1
114236,91485,Cancelled,F,2024-02-23 03:07:43 UTC,,,,1
114317,91546,Cancelled,F,2022-11-04 09:45:51 UTC,,,,1
114325,91556,Cancelled,F,2025-02-23 06:50:24 UTC,,,,1
114365,91588,Cancelled,F,2025-04-03 15:38:48 UTC,,,,1
114407,91627,Cancelled,F,2025-12-11 00:46:42 UTC,,,,1
114436,91645,Cancelled,F,2026-02-19 19:16:44 UTC,,,,1
114462,91664,Cancelled,F,2024-07-11 21:45:12 UTC,,,,1
114490,91691,Cancelled,F,2025-07-26 13:09:57 UTC,,,,2
114579,91753,Cancelled,F,2025-03-24 15:47:03 UTC,,,,2
114593,91767,Cancelled,F,2024-01-01 19:44:16 UTC,,,,1
114599,91770,Cancelled,F,2025-08-17 21:55:33 UTC,,,,1
114605,91775,Cancelled,F,2024-07-20 17:33:42 UTC,,,,1
114607,91777,Cancelled,F,2025-06-11 19:13:22 UTC,,,,3
114608,91777,Cancelled,F,2023-10-20 04:51:58 UTC,,,,4
114610,91777,Cancelled,F,2024-03-26 00:47:56 UTC,,,,1
114612,91779,Cancelled,F,2025-10-20 01:22:05 UTC,,,,1
114625,91788,Cancelled,F,2024-02-07 17:06:06 UTC,,,,4
114649,91808,Cancelled,F,2024-11-16 04:55:50 UTC,,,,1
114650,91809,Cancelled,F,2024-07-09 07:59:39 UTC,,,,2
114674,91826,Cancelled,F,2023-07-11 20:29:53 UTC,,,,1
114677,91829,Cancelled,F,2025-02-03 11:09:46 UTC,,,,4
114690,91841,Cancelled,F,2023-06-12 10:03:13 UTC,,,,1
114705,91857,Cancelled,F,2022-08-22 03:39:03 UTC,,,,1
114710,91860,Cancelled,F,2024-12-24 06:54:58 UTC,,,,1
114712,91860,Cancelled,F,2025-01-05 23:06:26 UTC,,,,1
114741,91881,Cancelled,F,2025-01-17 10:08:01 UTC,,,,1
114742,91882,Cancelled,F,2025-11-09 08:15:00 UTC,,,,1
114782,91908,Cancelled,F,2021-09-22 05:59:13 UTC,,,,1
114810,91934,Cancelled,F,2024-09-12 20:51:41 UTC,,,,1
114811,91935,Cancelled,F,2025-05-13 13:51:28 UTC,,,,1
114836,91962,Cancelled,F,2023-04-07 12:46:52 UTC,,,,2
114842,91970,Cancelled,F,2025-06-09 10:50:26 UTC,,,,1
114855,91983,Cancelled,F,2025-06-05 18:26:34 UTC,,,,1
114860,91988,Cancelled,F,2025-04-24 14:18:00 UTC,,,,2
114863,91988,Cancelled,F,2025-03-27 07:32:53 UTC,,,,1
114882,92001,Cancelled,F,2025-11-10 09:58:16 UTC,,,,2
114921,92034,Cancelled,F,2023-08-08 21:03:30 UTC,,,,2
114927,92038,Cancelled,F,2025-11-21 00:36:20 UTC,,,,4
114970,92067,Cancelled,F,2023-04-27 15:27:10 UTC,,,,1
114975,92071,Cancelled,F,2023-02-17 02:57:15 UTC,,,,1
115002,92091,Cancelled,F,2025-11-06 23:07:52 UTC,,,,1
115003,92091,Cancelled,F,2025-05-25 22:15:34 UTC,,,,1
115051,92127,Cancelled,F,2025-06-08 09:52:58 UTC,,,,1
115061,92136,Cancelled,F,2025-10-20 01:06:49 UTC,,,,1
115098,92169,Cancelled,F,2025-01-23 12:16:58 UTC,,,,1
115104,92175,Cancelled,F,2022-08-20 09:49:57 UTC,,,,1
115121,92188,Cancelled,F,2025-09-30 02:57:40 UTC,,,,1
115125,92191,Cancelled,F,2024-01-27 20:08:48 UTC,,,,1
115128,92193,Cancelled,F,2023-07-05 05:41:45 UTC,,,,1
115180,92231,Cancelled,F,2024-06-06 15:16:08 UTC,,,,1
115230,92264,Cancelled,F,2024-06-27 03:24:57 UTC,,,,1
115232,92266,Cancelled,F,2026-03-13 15:15:18.715747 UTC,,,,1
115242,92271,Cancelled,F,2021-12-02 12:53:10 UTC,,,,2
115271,92292,Cancelled,F,2022-03-17 22:48:13 UTC,,,,2
115283,92299,Cancelled,F,2025-11-07 01:54:08 UTC,,,,1
115284,92299,Cancelled,F,2026-03-11 12:04:29 UTC,,,,1
115285,92299,Cancelled,F,2026-01-20 22:51:31 UTC,,,,1
115292,92302,Cancelled,F,2021-11-15 21:00:56 UTC,,,,3
115317,92326,Cancelled,F,2025-01-06 10:07:27 UTC,,,,1
115329,92334,Cancelled,F,2025-11-13 17:25:50 UTC,,,,2
115332,92337,Cancelled,F,2025-05-15 17:33:03 UTC,,,,1
115344,92350,Cancelled,F,2025-09-21 18:55:29 UTC,,,,2
115353,92358,Cancelled,F,2024-07-06 21:26:28 UTC,,,,1
115365,92369,Cancelled,F,2024-12-10 22:44:43 UTC,,,,1
115382,92382,Cancelled,F,2023-02-28 18:57:35 UTC,,,,1
115390,92391,Cancelled,F,2024-10-26 23:54:54 UTC,,,,1
115394,92394,Cancelled,F,2026-02-13 07:29:16 UTC,,,,1
115401,92396,Cancelled,F,2025-08-29 00:52:00 UTC,,,,1
115426,92416,Cancelled,F,2023-09-12 02:26:50 UTC,,,,1
115468,92448,Cancelled,F,2025-10-30 23:06:55 UTC,,,,2
115473,92454,Cancelled,F,2024-07-16 23:34:15 UTC,,,,2
115487,92468,Cancelled,F,2022-07-15 19:14:20 UTC,,,,3
115488,92469,Cancelled,F,2025-11-06 19:16:57 UTC,,,,1
115495,92476,Cancelled,F,2024-12-08 04:45:45 UTC,,,,1
115501,92478,Cancelled,F,2025-01-01 11:36:10 UTC,,,,4
115515,92487,Cancelled,F,2025-09-18 16:04:57 UTC,,,,1
115525,92497,Cancelled,F,2022-07-10 03:18:12 UTC,,,,2
115556,92524,Cancelled,F,2021-03-12 18:21:44 UTC,,,,1
115559,92526,Cancelled,F,2026-03-06 12:31:15 UTC,,,,1
115584,92554,Cancelled,F,2026-02-20 02:42:28 UTC,,,,2
115601,92570,Cancelled,F,2023-11-01 20:28:54 UTC,,,,1
115602,92570,Cancelled,F,2025-12-15 17:13:49 UTC,,,,1
115604,92572,Cancelled,F,2025-11-24 09:19:30 UTC,,,,1
115619,92582,Cancelled,F,2024-11-26 15:29:41 UTC,,,,1
115632,92588,Cancelled,F,2024-05-19 15:30:09 UTC,,,,2
115633,92588,Cancelled,F,2025-12-16 22:11:00 UTC,,,,1
115655,92601,Cancelled,F,2024-02-10 23:04:27 UTC,,,,1
115657,92602,Cancelled,F,2024-03-31 13:00:02 UTC,,,,2
115661,92608,Cancelled,F,2026-02-18 22:44:30 UTC,,,,1
115688,92631,Cancelled,F,2019-03-23 20:57:07 UTC,,,,1
115697,92636,Cancelled,F,2026-03-13 11:36:13.015461 UTC,,,,1
115698,92636,Cancelled,F,2026-03-11 10:24:21.015461 UTC,,,,4
115737,92679,Cancelled,F,2024-07-01 16:54:36 UTC,,,,1
115756,92695,Cancelled,F,2026-03-01 01:29:32 UTC,,,,1
115770,92707,Cancelled,F,2022-10-02 21:03:25 UTC,,,,1
115787,92722,Cancelled,F,2025-06-11 19:30:03 UTC,,,,1
115800,92733,Cancelled,F,2021-10-05 09:33:02 UTC,,,,1
115801,92734,Cancelled,F,2024-12-23 23:52:02 UTC,,,,2
115805,92738,Cancelled,F,2025-06-04 01:42:01 UTC,,,,1
115821,92746,Cancelled,F,2026-01-28 06:12:38 UTC,,,,1
115849,92761,Cancelled,F,2025-09-30 22:59:33 UTC,,,,1
115854,92766,Cancelled,F,2022-01-20 02:22:49 UTC,,,,2
115860,92773,Cancelled,F,2025-11-26 20:25:39 UTC,,,,4
115864,92779,Cancelled,F,2020-03-10 05:28:04 UTC,,,,1
115902,92816,Cancelled,F,2024-09-26 07:26:02 UTC,,,,1
115911,92821,Cancelled,F,2024-07-27 19:45:17 UTC,,,,1
115914,92823,Cancelled,F,2026-01-25 08:55:02 UTC,,,,1
115916,92823,Cancelled,F,2026-02-23 02:52:55 UTC,,,,1
115929,92834,Cancelled,F,2024-06-30 17:01:32 UTC,,,,2
115942,92841,Cancelled,F,2026-03-03 17:10:23 UTC,,,,2
115946,92844,Cancelled,F,2024-06-05 03:14:30 UTC,,,,3
115951,92847,Cancelled,F,2024-10-14 15:59:57 UTC,,,,1
115959,92860,Cancelled,F,2026-03-13 07:47:38 UTC,,,,2
115973,92869,Cancelled,F,2026-03-07 13:27:53 UTC,,,,1
115998,92888,Cancelled,F,2022-10-13 02:06:37 UTC,,,,3
116014,92902,Cancelled,F,2024-08-02 07:57:49 UTC,,,,1
116048,92933,Cancelled,F,2025-09-29 03:13:53 UTC,,,,1
116052,92934,Cancelled,F,2021-06-15 06:25:47 UTC,,,,1
116053,92935,Cancelled,F,2026-01-07 01:06:09 UTC,,,,1
116082,92955,Cancelled,F,2025-09-10 13:43:38 UTC,,,,1
116088,92958,Cancelled,F,2021-06-11 23:01:13 UTC,,,,1
116102,92967,Cancelled,F,2025-07-31 10:21:38 UTC,,,,1
116108,92973,Cancelled,F,2024-11-12 18:49:43 UTC,,,,2
116110,92975,Cancelled,F,2024-08-09 09:44:39 UTC,,,,1
116133,92992,Cancelled,F,2024-01-16 22:05:28 UTC,,,,1
116144,93002,Cancelled,F,2022-01-16 12:51:47 UTC,,,,1
116145,93005,Cancelled,F,2024-03-09 18:04:45 UTC,,,,1
116148,93005,Cancelled,F,2025-09-01 05:39:56 UTC,,,,2
116149,93006,Cancelled,F,2025-03-10 22:44:05 UTC,,,,1
116156,93012,Cancelled,F,2025-09-09 16:05:06 UTC,,,,1
116172,93023,Cancelled,F,2025-11-21 05:52:18 UTC,,,,2
116175,93025,Cancelled,F,2026-03-13 19:08:39.426588 UTC,,,,2
116182,93029,Cancelled,F,2025-08-11 19:15:21 UTC,,,,1
116183,93030,Cancelled,F,2026-03-11 01:05:01.526071 UTC,,,,1
116210,93052,Cancelled,F,2025-01-23 09:34:50 UTC,,,,1
116226,93063,Cancelled,F,2025-09-07 05:51:33 UTC,,,,1
116276,93098,Cancelled,F,2026-03-12 11:02:57.874489 UTC,,,,1
116288,93107,Cancelled,F,2025-06-12 05:39:59 UTC,,,,1
116293,93114,Cancelled,F,2023-10-10 15:01:20 UTC,,,,2
116300,93118,Cancelled,F,2026-01-30 02:16:38 UTC,,,,1
116333,93146,Cancelled,F,2023-12-01 03:34:12 UTC,,,,1
116341,93151,Cancelled,F,2024-05-29 00:49:20 UTC,,,,1
116347,93157,Cancelled,F,2025-07-31 20:18:51 UTC,,,,1
116351,93159,Cancelled,F,2026-02-23 22:31:48 UTC,,,,1
116358,93164,Cancelled,F,2025-10-11 10:41:47 UTC,,,,2
116361,93165,Cancelled,F,2022-06-21 16:48:13 UTC,,,,2
116387,93184,Cancelled,F,2025-12-10 15:32:09 UTC,,,,1
116389,93186,Cancelled,F,2025-10-03 09:47:57 UTC,,,,1
116393,93189,Cancelled,F,2025-12-21 22:47:56 UTC,,,,1
116395,93189,Cancelled,F,2025-07-06 06:30:39 UTC,,,,1
116416,93212,Cancelled,F,2024-10-04 22:55:56 UTC,,,,2
116437,93230,Cancelled,F,2024-08-19 20:40:35 UTC,,,,1
116449,93242,Cancelled,F,2025-01-02 15:18:41 UTC,,,,2
116450,93242,Cancelled,F,2025-11-16 15:54:59 UTC,,,,1
116462,93251,Cancelled,F,2019-11-25 14:31:18 UTC,,,,1
116464,93252,Cancelled,F,2024-08-01 15:53:19 UTC,,,,2
116483,93260,Cancelled,F,2025-06-20 17:29:30 UTC,,,,2
116489,93266,Cancelled,F,2023-06-08 20:59:44 UTC,,,,1
116520,93287,Cancelled,F,2025-07-12 02:01:56 UTC,,,,1
116533,93299,Cancelled,F,2024-08-06 23:02:05 UTC,,,,4
116553,93313,Cancelled,F,2026-02-17 13:13:03 UTC,,,,1
116558,93318,Cancelled,F,2024-11-11 19:11:28 UTC,,,,1
116568,93325,Cancelled,F,2024-10-19 07:43:24 UTC,,,,1
116570,93327,Cancelled,F,2025-06-18 20:14:59 UTC,,,,2
116589,93343,Cancelled,F,2025-12-01 15:34:10 UTC,,,,1
116607,93359,Cancelled,F,2025-10-09 04:33:09 UTC,,,,1
116609,93359,Cancelled,F,2025-09-26 10:19:35 UTC,,,,1
116610,93359,Cancelled,F,2025-11-06 05:20:09 UTC,,,,1
116611,93360,Cancelled,F,2025-08-24 04:05:59 UTC,,,,3
116636,93377,Cancelled,F,2025-03-25 20:42:42 UTC,,,,1
116639,93378,Cancelled,F,2026-01-30 18:09:00 UTC,,,,1
116642,93381,Cancelled,F,2026-03-02 17:53:08 UTC,,,,2
116658,93393,Cancelled,F,2025-11-16 10:56:39 UTC,,,,2
116662,93396,Cancelled,F,2022-07-07 07:04:53 UTC,,,,1
116697,93431,Cancelled,F,2020-01-01 14:33:55 UTC,,,,2
116698,93431,Cancelled,F,2021-02-21 17:32:58 UTC,,,,1
116717,93446,Cancelled,F,2025-04-17 23:37:45 UTC,,,,1
116721,93450,Cancelled,F,2022-04-03 00:34:24 UTC,,,,1
116735,93461,Cancelled,F,2024-07-12 21:10:29 UTC,,,,1
116762,93481,Cancelled,F,2023-12-04 00:51:40 UTC,,,,1
116779,93492,Cancelled,F,2024-02-29 08:37:25 UTC,,,,2
116781,93494,Cancelled,F,2026-01-20 09:38:31 UTC,,,,1
116792,93504,Cancelled,F,2020-10-16 15:22:50 UTC,,,,1
116813,93522,Cancelled,F,2026-01-28 23:35:19 UTC,,,,2
116826,93532,Cancelled,F,2023-04-18 08:10:13 UTC,,,,3
116833,93538,Cancelled,F,2022-04-01 21:39:56 UTC,,,,2
116840,93544,Cancelled,F,2025-09-04 00:52:25 UTC,,,,1
116842,93544,Cancelled,F,2025-02-15 16:09:54 UTC,,,,4
116852,93548,Cancelled,F,2022-09-18 03:52:33 UTC,,,,1
116856,93550,Cancelled,F,2025-12-03 01:42:18 UTC,,,,1
116866,93560,Cancelled,F,2023-09-23 10:02:42 UTC,,,,2
116867,93560,Cancelled,F,2023-12-06 13:36:49 UTC,,,,1
116870,93561,Cancelled,F,2025-07-31 18:39:18 UTC,,,,1
116884,93575,Cancelled,F,2021-09-28 06:34:07 UTC,,,,1
116903,93586,Cancelled,F,2021-03-10 00:17:21 UTC,,,,1
116909,93593,Cancelled,F,2022-12-26 08:44:48 UTC,,,,1
116936,93607,Cancelled,F,2020-11-21 15:13:09 UTC,,,,1
116956,93618,Cancelled,F,2024-09-25 20:09:58 UTC,,,,1
116959,93621,Cancelled,F,2024-11-06 07:57:45 UTC,,,,2
116976,93641,Cancelled,F,2026-03-05 08:54:30 UTC,,,,1
116991,93651,Cancelled,F,2026-03-07 17:54:43 UTC,,,,1
116992,93651,Cancelled,F,2024-12-26 00:09:37 UTC,,,,1
117002,93659,Cancelled,F,2023-06-05 21:14:28 UTC,,,,1
117013,93670,Cancelled,F,2025-10-19 18:22:58 UTC,,,,2
117014,93671,Cancelled,F,2024-07-25 23:03:05 UTC,,,,1
117015,93672,Cancelled,F,2025-12-15 07:24:43 UTC,,,,1
117016,93673,Cancelled,F,2026-03-12 18:32:16 UTC,,,,1
117025,93681,Cancelled,F,2023-06-30 18:40:57 UTC,,,,1
117042,93693,Cancelled,F,2025-11-26 17:48:51 UTC,,,,1
117045,93697,Cancelled,F,2022-04-24 00:00:35 UTC,,,,1
117061,93711,Cancelled,F,2025-05-03 23:36:12 UTC,,,,4
117094,93736,Cancelled,F,2024-05-26 05:28:39 UTC,,,,2
117103,93742,Cancelled,F,2025-09-13 01:35:18 UTC,,,,1
117109,93745,Cancelled,F,2024-11-01 17:12:02 UTC,,,,2
117121,93754,Cancelled,F,2023-12-21 03:14:09 UTC,,,,1
117130,93765,Cancelled,F,2026-03-12 23:01:49.620319 UTC,,,,1
117133,93767,Cancelled,F,2019-11-09 14:35:28 UTC,,,,2
117159,93786,Cancelled,F,2023-11-30 04:41:26 UTC,,,,2
117192,93810,Cancelled,F,2023-01-04 18:35:52 UTC,,,,1
117204,93815,Cancelled,F,2021-04-14 04:10:11 UTC,,,,2
117205,93815,Cancelled,F,2024-05-30 19:39:44 UTC,,,,3
117206,93816,Cancelled,F,2026-02-06 23:32:43 UTC,,,,1
117218,93830,Cancelled,F,2025-06-14 04:20:25 UTC,,,,1
117222,93834,Cancelled,F,2023-05-26 12:41:48 UTC,,,,1
117256,93859,Cancelled,F,2025-07-24 00:24:03 UTC,,,,1
117268,93867,Cancelled,F,2025-09-12 05:48:41 UTC,,,,2
117293,93885,Cancelled,F,2021-09-01 12:39:10 UTC,,,,1
117319,93907,Cancelled,F,2024-02-18 07:29:29 UTC,,,,2
117325,93915,Cancelled,F,2024-11-05 14:13:04 UTC,,,,1
117330,93919,Cancelled,F,2025-05-30 12:52:12 UTC,,,,1
117331,93920,Cancelled,F,2022-10-13 06:14:09 UTC,,,,2
117333,93923,Cancelled,F,2025-12-05 08:00:49 UTC,,,,1
117336,93926,Cancelled,F,2025-03-20 01:48:31 UTC,,,,3
117341,93932,Cancelled,F,2020-12-24 19:56:35 UTC,,,,1
117346,93936,Cancelled,F,2022-08-05 13:02:17 UTC,,,,1
117347,93936,Cancelled,F,2024-02-13 07:42:42 UTC,,,,1
117363,93950,Cancelled,F,2020-04-23 09:23:45 UTC,,,,4
117380,93967,Cancelled,F,2025-11-23 07:52:30 UTC,,,,2
117381,93967,Cancelled,F,2020-01-04 16:00:25 UTC,,,,1
117390,93970,Cancelled,F,2026-03-08 06:52:21 UTC,,,,1
117392,93972,Cancelled,F,2025-02-05 13:56:31 UTC,,,,1
117395,93974,Cancelled,F,2025-10-10 15:39:34 UTC,,,,1
117408,93988,Cancelled,F,2021-10-07 15:17:51 UTC,,,,2
117423,94002,Cancelled,F,2025-08-03 11:10:23 UTC,,,,1
117442,94014,Cancelled,F,2020-12-10 00:17:08 UTC,,,,1
117445,94019,Cancelled,F,2023-02-25 14:04:38 UTC,,,,2
117458,94032,Cancelled,F,2026-03-02 08:49:00 UTC,,,,2
117465,94036,Cancelled,F,2023-07-13 19:05:56 UTC,,,,1
117467,94036,Cancelled,F,2024-05-23 18:11:17 UTC,,,,1
117469,94037,Cancelled,F,2025-03-25 04:04:15 UTC,,,,1
117474,94043,Cancelled,F,2025-11-07 11:11:54 UTC,,,,1
117483,94056,Cancelled,F,2022-01-20 12:42:06 UTC,,,,2
117487,94059,Cancelled,F,2025-02-17 18:12:19 UTC,,,,1
117488,94059,Cancelled,F,2025-01-03 04:21:58 UTC,,,,1
117502,94069,Cancelled,F,2024-04-08 16:34:13 UTC,,,,2
117509,94074,Cancelled,F,2024-07-29 16:31:26 UTC,,,,1
117528,94092,Cancelled,F,2026-01-25 02:48:08 UTC,,,,1
117546,94107,Cancelled,F,2023-09-27 11:08:27 UTC,,,,2
117550,94113,Cancelled,F,2025-08-06 00:54:50 UTC,,,,1
117558,94120,Cancelled,F,2022-12-17 23:07:42 UTC,,,,3
117580,94142,Cancelled,F,2025-12-04 09:51:21 UTC,,,,1
117598,94160,Cancelled,F,2021-11-30 04:41:08 UTC,,,,1
117622,94177,Cancelled,F,2025-12-24 02:21:56 UTC,,,,4
117650,94201,Cancelled,F,2024-08-26 20:31:36 UTC,,,,1
117669,94215,Cancelled,F,2025-12-20 07:52:53 UTC,,,,2
117676,94223,Cancelled,F,2026-01-26 23:37:14 UTC,,,,1
117680,94229,Cancelled,F,2020-12-19 00:24:21 UTC,,,,1
117704,94244,Cancelled,F,2023-01-25 18:09:36 UTC,,,,1
117713,94250,Cancelled,F,2024-11-03 19:22:03 UTC,,,,4
117748,94275,Cancelled,F,2025-06-20 00:25:05 UTC,,,,2
117749,94275,Cancelled,F,2026-01-31 04:23:29 UTC,,,,2
117769,94288,Cancelled,F,2024-09-08 19:30:06 UTC,,,,2
117770,94288,Cancelled,F,2023-01-19 01:11:19 UTC,,,,1
117789,94302,Cancelled,F,2021-05-18 19:33:52 UTC,,,,1
117797,94305,Cancelled,F,2025-09-27 00:21:43 UTC,,,,1
117802,94308,Cancelled,F,2026-02-14 21:49:03 UTC,,,,1
117804,94309,Cancelled,F,2022-07-31 12:08:01 UTC,,,,4
117832,94333,Cancelled,F,2025-12-23 16:48:29 UTC,,,,1
117839,94338,Cancelled,F,2024-11-07 00:09:49 UTC,,,,1
117853,94347,Cancelled,F,2022-12-01 17:31:50 UTC,,,,3
117902,94385,Cancelled,F,2025-03-29 03:09:43 UTC,,,,1
117911,94390,Cancelled,F,2024-06-26 13:32:22 UTC,,,,1
117914,94394,Cancelled,F,2025-11-12 03:24:39 UTC,,,,1
117915,94395,Cancelled,F,2026-03-12 02:08:45 UTC,,,,4
117942,94420,Cancelled,F,2021-08-11 07:37:28 UTC,,,,2
117968,94436,Cancelled,F,2023-06-04 20:12:07 UTC,,,,2
117970,94438,Cancelled,F,2025-07-08 05:17:10 UTC,,,,1
117975,94441,Cancelled,F,2024-02-06 11:27:34 UTC,,,,4
117985,94448,Cancelled,F,2020-11-10 09:29:03 UTC,,,,1
117995,94453,Cancelled,F,2025-08-17 00:12:57 UTC,,,,1
118010,94472,Cancelled,F,2022-10-01 06:44:48 UTC,,,,2
118019,94477,Cancelled,F,2024-10-04 09:07:57 UTC,,,,2
118020,94478,Cancelled,F,2021-06-11 05:41:28 UTC,,,,1
118029,94484,Cancelled,F,2024-08-26 12:43:35 UTC,,,,1
118039,94491,Cancelled,F,2023-06-29 19:00:51 UTC,,,,1
118093,94528,Cancelled,F,2025-11-22 07:58:08 UTC,,,,2
118099,94536,Cancelled,F,2024-07-18 23:03:23 UTC,,,,1
118107,94542,Cancelled,F,2020-07-22 19:38:48 UTC,,,,2
118118,94553,Cancelled,F,2026-01-04 08:50:01 UTC,,,,1
118139,94575,Cancelled,F,2023-09-19 13:56:47 UTC,,,,2
118173,94603,Cancelled,F,2025-01-15 18:27:43 UTC,,,,1
118189,94613,Cancelled,F,2023-11-08 15:42:49 UTC,,,,1
118218,94633,Cancelled,F,2026-02-26 01:11:58 UTC,,,,1
118240,94651,Cancelled,F,2026-03-09 18:47:33 UTC,,,,2
118247,94657,Cancelled,F,2020-10-27 10:20:16 UTC,,,,1
118260,94675,Cancelled,F,2023-10-02 20:02:03 UTC,,,,1
118275,94682,Cancelled,F,2023-09-08 05:51:11 UTC,,,,1
118284,94686,Cancelled,F,2025-01-16 05:04:29 UTC,,,,1
118286,94690,Cancelled,F,2024-08-19 02:21:58 UTC,,,,1
118287,94690,Cancelled,F,2024-06-30 23:19:45 UTC,,,,1
118366,94761,Cancelled,F,2026-02-12 20:10:26 UTC,,,,1
118384,94779,Cancelled,F,2021-12-12 20:14:51 UTC,,,,1
118386,94782,Cancelled,F,2025-09-17 20:53:31 UTC,,,,3
118392,94786,Cancelled,F,2020-11-02 06:50:42 UTC,,,,1
118419,94810,Cancelled,F,2025-12-05 15:13:32 UTC,,,,1
118421,94810,Cancelled,F,2025-12-06 07:19:38 UTC,,,,1
118425,94814,Cancelled,F,2026-01-05 06:15:27 UTC,,,,1
118457,94842,Cancelled,F,2026-03-13 22:07:23.88878 UTC,,,,1
118465,94847,Cancelled,F,2022-10-05 09:57:30 UTC,,,,2
118467,94848,Cancelled,F,2026-01-02 18:51:41 UTC,,,,2
118468,94848,Cancelled,F,2025-02-18 10:32:10 UTC,,,,1
118490,94866,Cancelled,F,2026-03-09 17:13:32 UTC,,,,2
118519,94890,Cancelled,F,2024-11-27 05:51:58 UTC,,,,2
118527,94898,Cancelled,F,2024-09-05 09:19:13 UTC,,,,1
118532,94901,Cancelled,F,2023-07-18 09:31:55 UTC,,,,3
118536,94904,Cancelled,F,2024-11-11 03:01:46 UTC,,,,1
118537,94904,Cancelled,F,2021-11-29 09:16:28 UTC,,,,1
118540,94906,Cancelled,F,2024-11-09 23:25:29 UTC,,,,2
118541,94908,Cancelled,F,2026-01-29 07:43:57 UTC,,,,1
118543,94910,Cancelled,F,2020-04-14 02:50:50 UTC,,,,1
118551,94915,Cancelled,F,2024-02-19 16:06:15 UTC,,,,1
118552,94916,Cancelled,F,2024-05-14 00:30:10 UTC,,,,2
118564,94926,Cancelled,F,2022-08-07 18:58:34 UTC,,,,4
118580,94941,Cancelled,F,2021-10-24 01:04:57 UTC,,,,1
118594,94954,Cancelled,F,2025-05-28 14:36:53 UTC,,,,1
118602,94958,Cancelled,F,2025-01-24 15:06:54 UTC,,,,2
118662,95007,Cancelled,F,2026-02-17 06:26:11 UTC,,,,2
118691,95033,Cancelled,F,2025-11-14 08:54:00 UTC,,,,2
118699,95037,Cancelled,F,2024-04-16 13:31:31 UTC,,,,1
118709,95043,Cancelled,F,2020-10-18 02:03:19 UTC,,,,1
118734,95059,Cancelled,F,2026-03-12 14:57:41.141677 UTC,,,,2
118747,95070,Cancelled,F,2021-09-29 04:00:28 UTC,,,,1
118750,95072,Cancelled,F,2023-04-16 15:25:00 UTC,,,,2
118774,95088,Cancelled,F,2025-06-06 18:39:26 UTC,,,,1
118781,95092,Cancelled,F,2025-07-30 12:50:35 UTC,,,,1
118783,95093,Cancelled,F,2024-04-24 05:09:05 UTC,,,,1
118787,95094,Cancelled,F,2023-02-20 05:56:38 UTC,,,,1
